rank,feature,mean_abs_shap_value
2231,Route Phx Fat,0.0
2232,Route Syr Atl,0.0
2233,Route Swo Dfw,0.0
2234,Route Sux Ord,0.0
2235,Route Phx Geg,0.0
2236,Route Sux Den,0.0
2237,Route Phx Hnl,0.0
2238,Route Phx Iad,0.0
2239,Route Phx Iah,0.0
2240,Route Phx Ict,0.0
2241,Route Phx Ind,0.0
2242,Route Phx Jfk,0.0
2243,Route Phx Koa,0.0
2244,Route Phx Las,0.0
2245,Route Phx Lbb,0.0
2246,Route Phx Lgb,0.0
2247,Route Phx Lih,0.0
2248,Route Phx Maf,0.0
2249,Route Phx Mci,0.0
2250,Route Phx Mdw,0.0
2251,Route Phx Den,0.0
2252,Route Phx Dca,0.0
2253,Route Phx Dal,0.0
2254,Route Syr Den,0.0
2255,Route Phl Srq,0.0
2256,Route Syr Iad,0.0
2257,Route Syr Ewr,0.0
2258,Route Phl Stl,0.0
2259,Route Phl Syr,0.0
2260,Route Phl Tpa,0.0
2261,Route Phl Tys,0.0
2262,Route Phx Abq,0.0
2263,Route Phx Anc,0.0
2264,Route Syr Dtw,0.0
2265,Route Syr Dfw,0.0
2266,Route Phx Aus,0.0
2267,Route Phx Cos,0.0
2268,Route Phx Bfl,0.0
2269,Route Phx Bna,0.0
2270,Route Phx Boi,0.0
2271,Route Phx Bos,0.0
2272,Route Phx Bur,0.0
2273,Route Syr Dca,0.0
2274,Route Phx Bwi,0.0
2275,Route Phx Cid,0.0
2276,Route Phx Cle,0.0
2277,Route Phx Clt,0.0
2278,Route Phx Cmh,0.0
2279,Route Phf Atl,0.0
2280,Route Pgd Grr,0.0
2281,Route Pgd Cvg,0.0
2282,Route Otz Anc,0.0
2283,Route Ord Tpa,0.0
2284,Route Ord Tul,0.0
2285,Route Ord Tus,0.0
2286,Route Ord Tvc,0.0
2287,Route Ord Tys,0.0
2288,Route Orf Atl,0.0
2289,Route Orf Bna,0.0
2290,Route Orf Bos,0.0
2291,Route Orf Bwi,0.0
2292,Route Orf Dca,0.0
2293,Route Orf Dfw,0.0
2294,Route Orf Dtw,0.0
2295,Route Orf Ewr,0.0
2296,Route Orf Iad,0.0
2297,Route Tpa Ewr,0.0
2298,Route Orf Iah,0.0
2299,Route Orf Jfk,0.0
2300,Route Orf Lga,0.0
2301,Route Orf Mco,0.0
2302,Route Tpa Dtw,0.0
2303,Route Orf Mdw,0.0
2304,Route Orf Ord,0.0
2305,Route Orf Phl,0.0
2306,Route Orh Fll,0.0
2307,Route Orh Jfk,0.0
2308,Route Ord Tol,0.0
2309,Route Ord Sux,0.0
2310,Route Ord Stl,0.0
2311,Route Ord San,0.0
2312,Route Ord Pns,0.0
2313,Route Ord Pvd,0.0
2314,Route Ord Pwm,0.0
2315,Route Tpa Iad,0.0
2316,Route Tpa Hpn,0.0
2317,Route Ord Ric,0.0
2318,Route Ord Rno,0.0
2319,Route Ord Roa,0.0
2320,Route Ord Roc,0.0
2321,Route Ord Rst,0.0
2322,Route Tpa Hou,0.0
2323,Route Ord Sav,0.0
2324,Route Ord Srq,0.0
2325,Route Ord Sbn,0.0
2326,Route Ord Sce,0.0
2327,Route Ord Sdf,0.0
2328,Route Ord Sea,0.0
2329,Route Ord Sgf,0.0
2330,Route Tpa Fll,0.0
2331,Route Ord Sjc,0.0
2332,Route Ord Sju,0.0
2333,Route Ord Slc,0.0
2334,Route Ord Sna,0.0
2335,Route Ord Spi,0.0
2336,Route Oth Sfo,0.0
2337,Route Tpa Den,0.0
2338,Route Pdx Sna,0.0
2339,Route Pae Phx,0.0
2340,Route Pdx Den,0.0
2341,Route Pdx Ewr,0.0
2342,Route Tpa Buf,0.0
2343,Route Pdx Fat,0.0
2344,Route Pdx Geg,0.0
2345,Route Pdx Iad,0.0
2346,Route Tpa Bna,0.0
2347,Route Pdx Iah,0.0
2348,Route Pdx Jfk,0.0
2349,Route Pdx Koa,0.0
2350,Route Pdx Las,0.0
2351,Route Tpa Bhm,0.0
2352,Route Pdx Mco,0.0
2353,Route Pdx Mdw,0.0
2354,Route Pdx Msp,0.0
2355,Route Pdx Oak,0.0
2356,Route Pdx Ogg,0.0
2357,Route Pdx Ont,0.0
2358,Route Pdx Phx,0.0
2359,Route Slc Sgu,0.0
2360,Route Pdx Rno,0.0
2361,Route Tpa Bdl,0.0
2362,Route Pdx San,0.0
2363,Route Tpa Aus,0.0
2364,Route Pdx Sfo,0.0
2365,Route Pdx Dca,0.0
2366,Route Pdx Dal,0.0
2367,Route Pdx Clt,0.0
2368,Route Pbi Hpn,0.0
2369,Route Pae Sfo,0.0
2370,Route Pbi Acy,0.0
2371,Route Pbi Atl,0.0
2372,Route Tpa Dca,0.0
2373,Route Pbi Bwi,0.0
2374,Route Pbi Clt,0.0
2375,Route Pbi Dca,0.0
2376,Route Pbi Dfw,0.0
2377,Route Pbi Dtw,0.0
2378,Route Tpa Dal,0.0
2379,Route Tpa Cvg,0.0
2380,Route Pbi Iah,0.0
2381,Route Pdx Bur,0.0
2382,Route Pbi Isp,0.0
2383,Route Pbi Jfk,0.0
2384,Route Pbi Lga,0.0
2385,Route Tpa Clt,0.0
2386,Route Pbi Phl,0.0
2387,Route Pbi Pvd,0.0
2388,Route Pbi Ttn,0.0
2389,Route Pdx Anc,0.0
2390,Route Pdx Atl,0.0
2391,Route Pdx Boi,0.0
2392,Route Pdx Bos,0.0
2393,Route Phx Mem,0.0
2394,Route Sun Slc,0.0
2395,Route Roc Mco,0.0
2396,Route Pwm Phl,0.0
2397,Route Rap Msp,0.0
2398,Route Rap Ord,0.0
2399,Route Rdd Lax,0.0
2400,Route Rdd Sfo,0.0
2401,Route Rdm Den,0.0
2402,Route Rdm Lax,0.0
2403,Route Rdm Phx,0.0
2404,Route Rdm Sfo,0.0
2405,Route Rdm Slc,0.0
2406,Route Rdu Atl,0.0
2407,Route Stl Mia,0.0
2408,Route Stl Mdw,0.0
2409,Route Rdu Bos,0.0
2410,Route Rdu Bwi,0.0
2411,Route Rdu Cvg,0.0
2412,Route Rdu Dal,0.0
2413,Route Rdu Dca,0.0
2414,Route Rdu Dfw,0.0
2415,Route Rdu Dtw,0.0
2416,Route Rdu Ewr,0.0
2417,Op Unique Carrier Qx,0.0
2418,Route Rdu Iah,0.0
2419,Route Rdu Jfk,0.0
2420,Route Rdu Las,0.0
2421,Route Rdu Lax,0.0
2422,Route Rap Dfw,0.0
2423,Route Pwm Ord,0.0
2424,Route Phx Mke,0.0
2425,Route Pwm Lga,0.0
2426,Route Pub Den,0.0
2427,Route Puw Sea,0.0
2428,Route Pvd Atl,0.0
2429,Route Pvd Bwi,0.0
2430,Route Pvd Dca,0.0
2431,Route Pvd Dtw,0.0
2432,Route Pvd Ewr,0.0
2433,Route Pvd Fll,0.0
2434,Route Pvd Lga,0.0
2435,Route Stl Ord,0.0
2436,Route Stl Oma,0.0
2437,Route Pvd Ord,0.0
2438,Route Pvd Pbi,0.0
2439,Route Pvd Phl,0.0
2440,Route Pvd Tpa,0.0
2441,Route Stl Okc,0.0
2442,Route Stl Msy,0.0
2443,Route Stl Msp,0.0
2444,Route Pwm Bwi,0.0
2445,Route Pwm Clt,0.0
2446,Route Stl Mke,0.0
2447,Route Pwm Dtw,0.0
2448,Route Pwm Ewr,0.0
2449,Route Pwm Iad,0.0
2450,Route Pwm Jfk,0.0
2451,Route Rdu Lga,0.0
2452,Route Rdu Mdw,0.0
2453,Route Rdu Msp,0.0
2454,Route Rdu Ord,0.0
2455,Route Riw Den,0.0
2456,Route Rks Den,0.0
2457,Route Rno Bur,0.0
2458,Route Rno Dfw,0.0
2459,Route Rno Lax,0.0
2460,Route Rno Lgb,0.0
2461,Route Stl Iah,0.0
2462,Route Rno Ord,0.0
2463,Route Rno Pdx,0.0
2464,Route Rno Phx,0.0
2465,Route Rno San,0.0
2466,Route Stl Hou,0.0
2467,Route Rno Sjc,0.0
2468,Route Rno Slc,0.0
2469,Route Roa Atl,0.0
2470,Route Roa Lga,0.0
2471,Route Roa Ord,0.0
2472,Route Roc Atl,0.0
2473,Route Roc Bwi,0.0
2474,Route Roc Clt,0.0
2475,Route Stl Fll,0.0
2476,Route Roc Dtw,0.0
2477,Route Roc Ewr,0.0
2478,Route Roc Jfk,0.0
2479,Route Roc Lga,0.0
2480,Route Ric Ord,0.0
2481,Route Ric Msp,0.0
2482,Route Ric Mia,0.0
2483,Route Ric Atl,0.0
2484,Route Rdu Phl,0.0
2485,Route Stl Mci,0.0
2486,Route Rdu Phx,0.0
2487,Route Stl Lit,0.0
2488,Route Rdu Pit,0.0
2489,Route Rdu Sea,0.0
2490,Route Rdu Sfo,0.0
2491,Route Rdu Sju,0.0
2492,Route Rdu Slc,0.0
2493,Route Rdu Tpa,0.0
2494,Route Rhi Msp,0.0
2495,Route Ric Bos,0.0
2496,Route Ric Mdw,0.0
2497,Route Ric Clt,0.0
2498,Route Ric Den,0.0
2499,Route Stl Lga,0.0
2500,Route Ric Dfw,0.0
2501,Route Ric Dtw,0.0
2502,Route Ric Ewr,0.0
2503,Route Ric Fll,0.0
2504,Route Ric Iah,0.0
2505,Route Ric Jfk,0.0
2506,Route Ric Lga,0.0
2507,Route Stl Lax,0.0
2508,Route Psp Smf,0.0
2509,Route Stl Phl,0.0
2510,Route Psp Slc,0.0
2511,Route Pit Iad,0.0
2512,Route Phx Tpa,0.0
2513,Route Phx Tus,0.0
2514,Route Pia Clt,0.0
2515,Route Stt Fll,0.0
2516,Route Pia Dfw,0.0
2517,Route Pia Ord,0.0
2518,Route Stt Clt,0.0
2519,Route Pib Mei,0.0
2520,Route Pie Avl,0.0
2521,Route Pie Cvg,0.0
2522,Route Pie Ind,0.0
2523,Route Pie Tys,0.0
2524,Route Pih Slc,0.0
2525,Route Pit Atl,0.0
2526,Route Lga Syr,0.0
2527,Route Pit Bna,0.0
2528,Route Sts Sna,0.0
2529,Route Pit Bos,0.0
2530,Route Pit Bwi,0.0
2531,Route Pit Clt,0.0
2532,Route Sts Sea,0.0
2533,Route Pit Dal,0.0
2534,Route Pit Dca,0.0
2535,Route Pit Den,0.0
2536,Route Pit Dfw,0.0
2537,Route Phx Sts,0.0
2538,Route Phx Stl,0.0
2539,Route Stt Iad,0.0
2540,Route Phx Rdm,0.0
2541,Route Phx Msn,0.0
2542,Route Sun Den,0.0
2543,Route Stx Mia,0.0
2544,Route Phx Msy,0.0
2545,Route Phx Oak,0.0
2546,Route Phx Ogg,0.0
2547,Route Phx Okc,0.0
2548,Route Phx Ord,0.0
2549,Route Phx Pae,0.0
2550,Route Phx Phl,0.0
2551,Route Phx Pit,0.0
2552,Route Phx Rdu,0.0
2553,Route Phx Smf,0.0
2554,Route Phx Rno,0.0
2555,Route Phx Saf,0.0
2556,Route Phx San,0.0
2557,Route Phx Sba,0.0
2558,Route Stt Sju,0.0
2559,Route Stt Mco,0.0
2560,Route Phx Sdf,0.0
2561,Route Phx Sea,0.0
2562,Route Phx Sgu,0.0
2563,Route Phx Sjc,0.0
2564,Route Stt Jfk,0.0
2565,Route Pit Fll,0.0
2566,Route Pit Iah,0.0
2567,Route Psp Sfo,0.0
2568,Route Pit Jfk,0.0
2569,Route Pns Iah,0.0
2570,Route Pns Mco,0.0
2571,Route Pns Mia,0.0
2572,Route Pns Ord,0.0
2573,Route Stl San,0.0
2574,Route Pns Phl,0.0
2575,Route Prc Den,0.0
2576,Route Prc Lax,0.0
2577,Route Psc Den,0.0
2578,Route Psc Msp,0.0
2579,Route Psc Sfo,0.0
2580,Route Stl Rsw,0.0
2581,Route Pse Jfk,0.0
2582,Route Pse Mco,0.0
2583,Route Psg Jnu,0.0
2584,Route Psg Wrg,0.0
2585,Route Psp Den,0.0
2586,Route Stl Rdu,0.0
2587,Route Psp Dfw,0.0
2588,Route Psp Iah,0.0
2589,Route Psp Las,0.0
2590,Route Psp Oak,0.0
2591,Route Stl Pit,0.0
2592,Route Psp Pdx,0.0
2593,Route Stl Phx,0.0
2594,Route Pns Hou,0.0
2595,Route Stl Sat,0.0
2596,Route Pns Den,0.0
2597,Route Pit Rsw,0.0
2598,Route Pit Las,0.0
2599,Route Pit Lax,0.0
2600,Route Sts Phx,0.0
2601,Route Pit Mco,0.0
2602,Route Pit Mdw,0.0
2603,Route Pit Mia,0.0
2604,Route Pit Msp,0.0
2605,Route Pit Myr,0.0
2606,Route Pit Phl,0.0
2607,Route Pit Phx,0.0
2608,Route Sts Lax,0.0
2609,Route Stl Tul,0.0
2610,Route Stl Sea,0.0
2611,Route Pit Sfo,0.0
2612,Route Pit Stl,0.0
2613,Route Stl Tpa,0.0
2614,Route Pit Tpa,0.0
2615,Route Pln Dtw,0.0
2616,Route Stl Smf,0.0
2617,Route Stl Slc,0.0
2618,Route Pns Bna,0.0
2619,Route Stl Sfo,0.0
2620,Route Pns Dal,0.0
2621,Route Pns Dca,0.0
2622,Route Lga Tpa,0.0
2623,Route Jfk Syr,0.0
2624,Route Lga Stl,0.0
2625,Route Cmh Mia,0.0
2626,Route Cmh Dal,0.0
2627,Route Cmh Dca,0.0
2628,Route Cmh Den,0.0
2629,Route Cmh Dtw,0.0
2630,Route Cmh Ewr,0.0
2631,Route Cmh Fll,0.0
2632,Route Cmh Hou,0.0
2633,Route Cmh Iad,0.0
2634,Route Cmh Jfk,0.0
2635,Route Cmh Las,0.0
2636,Route Cmh Lax,0.0
2637,Route Cmh Lga,0.0
2638,Route Cmh Mdw,0.0
2639,Route Cmh Ord,0.0
2640,Route Cos Lax,0.0
2641,Route Cmh Phl,0.0
2642,Route Cmh Phx,0.0
2643,Route Cmh Rsw,0.0
2644,Route Cmh Sea,0.0
2645,Route Cmh Sfo,0.0
2646,Route Cmh Stl,0.0
2647,Route Cmh Tpa,0.0
2648,Route Cmi Dfw,0.0
2649,Route Cmi Ord,0.0
2650,Route Cmx Ord,0.0
2651,Route Cny Den,0.0
2652,Route Cod Den,0.0
2653,Route Cos Iah,0.0
2654,Route Cmh Clt,0.0
2655,Route Cmh Bwi,0.0
2656,Route Cmh Bos,0.0
2657,Route Cmh Bna,0.0
2658,Route Clt Pdx,0.0
2659,Route Clt Phf,0.0
2660,Route Clt Pia,0.0
2661,Route Clt Pit,0.0
2662,Route Clt Pvd,0.0
2663,Route Clt Pwm,0.0
2664,Route Clt Rdu,0.0
2665,Route Clt Ric,0.0
2666,Route Clt Roc,0.0
2667,Route Clt Rsw,0.0
2668,Route Clt San,0.0
2669,Route Clt Sbn,0.0
2670,Route Clt Sea,0.0
2671,Route Clt Sfo,0.0
2672,Route Clt Shv,0.0
2673,Route Clt Sju,0.0
2674,Route Clt Slc,0.0
2675,Route Clt Smf,0.0
2676,Route Clt Stt,0.0
2677,Route Clt Syr,0.0
2678,Route Clt Tlh,0.0
2679,Route Clt Tpa,0.0
2680,Route Clt Tri,0.0
2681,Route Clt Tul,0.0
2682,Route Clt Tys,0.0
2683,Route Clt Vps,0.0
2684,Route Cmh Atl,0.0
2685,Route Cos Las,0.0
2686,Route Cos Mdw,0.0
2687,Route Clt Ord,0.0
2688,Route Dal Ama,0.0
2689,Route Cvg Phx,0.0
2690,Route Cvg Pie,0.0
2691,Route Cvg Rdu,0.0
2692,Route Cvg Rsw,0.0
2693,Route Cvg Sea,0.0
2694,Route Cvg Slc,0.0
2695,Route Cvg Tpa,0.0
2696,Route Cvg Vps,0.0
2697,Route Cwa Msp,0.0
2698,Route Cwa Ord,0.0
2699,Route Cys Den,0.0
2700,Route Dab Clt,0.0
2701,Route Dal Abq,0.0
2702,Route Dal Aus,0.0
2703,Route Cos Ord,0.0
2704,Route Dal Bhm,0.0
2705,Route Dal Bna,0.0
2706,Route Dal Bur,0.0
2707,Route Dal Bwi,0.0
2708,Route Dal Chs,0.0
2709,Route Dal Clt,0.0
2710,Route Dal Cmh,0.0
2711,Route Dal Cos,0.0
2712,Route Dal Den,0.0
2713,Route Dal Ecp,0.0
2714,Route Dal Fll,0.0
2715,Route Dal Iah,0.0
2716,Route Dal Ind,0.0
2717,Route Cvg Pgd,0.0
2718,Route Cvg Msp,0.0
2719,Route Cvg Mdw,0.0
2720,Route Cvg Mco,0.0
2721,Route Cos Phx,0.0
2722,Route Cos Slc,0.0
2723,Route Cou Dfw,0.0
2724,Route Cpr Den,0.0
2725,Route Cpr Slc,0.0
2726,Route Crp Dfw,0.0
2727,Route Crp Iah,0.0
2728,Route Crw Atl,0.0
2729,Route Crw Clt,0.0
2730,Route Crw Dca,0.0
2731,Route Crw Ord,0.0
2732,Route Csg Atl,0.0
2733,Route Cvg Aus,0.0
2734,Route Cvg Bos,0.0
2735,Route Cvg Bwi,0.0
2736,Route Cvg Clt,0.0
2737,Route Cvg Den,0.0
2738,Route Cvg Dfw,0.0
2739,Route Cvg Dtw,0.0
2740,Route Cvg Ewr,0.0
2741,Route Cvg Fll,0.0
2742,Route Cvg Iad,0.0
2743,Route Cvg Iah,0.0
2744,Route Cvg Jfk,0.0
2745,Route Cvg Las,0.0
2746,Route Cvg Lax,0.0
2747,Route Cvg Lga,0.0
2748,Route Clt Orf,0.0
2749,Route Clt Ont,0.0
2750,Route Dfw Day,0.0
2751,Route Cle Bna,0.0
2752,Route Chs Mdw,0.0
2753,Route Chs Mia,0.0
2754,Route Chs Ord,0.0
2755,Route Chs Sea,0.0
2756,Route Cid Atl,0.0
2757,Route Cid Clt,0.0
2758,Route Cid Dfw,0.0
2759,Route Cid Dtw,0.0
2760,Route Cid Msp,0.0
2761,Route Cid Phx,0.0
2762,Route Ciu Dtw,0.0
2763,Route Ciu Msp,0.0
2764,Route Cle Atl,0.0
2765,Route Cle Bos,0.0
2766,Route Cle Sfo,0.0
2767,Route Cle Bwi,0.0
2768,Route Cle Clt,0.0
2769,Route Cle Den,0.0
2770,Route Cle Dfw,0.0
2771,Route Cle Ewr,0.0
2772,Route Cle Fll,0.0
2773,Route Cle Iad,0.0
2774,Route Cle Iah,0.0
2775,Route Cle Jfk,0.0
2776,Route Cle Las,0.0
2777,Route Cle Msp,0.0
2778,Route Cle Ord,0.0
2779,Route Cle Rsw,0.0
2780,Route Chs Jfk,0.0
2781,Route Chs Iah,0.0
2782,Route Chs Iad,0.0
2783,Route Chs Ewr,0.0
2784,Route Bzn Slc,0.0
2785,Route Cae Atl,0.0
2786,Route Cae Clt,0.0
2787,Route Cae Dca,0.0
2788,Route Cae Dfw,0.0
2789,Route Cae Lga,0.0
2790,Route Cak Atl,0.0
2791,Route Cak Dca,0.0
2792,Route Cak Ord,0.0
2793,Route Cdc Slc,0.0
2794,Route Cdv Anc,0.0
2795,Route Cdv Yak,0.0
2796,Route Cha Atl,0.0
2797,Route Cha Clt,0.0
2798,Route Cha Dca,0.0
2799,Route Cha Dtw,0.0
2800,Route Cha Ord,0.0
2801,Route Cho Atl,0.0
2802,Route Cho Clt,0.0
2803,Route Cho Lga,0.0
2804,Route Cho Ord,0.0
2805,Route Chs Atl,0.0
2806,Route Chs Bwi,0.0
2807,Route Chs Dal,0.0
2808,Route Chs Dca,0.0
2809,Route Chs Den,0.0
2810,Route Chs Dtw,0.0
2811,Route Cle Sea,0.0
2812,Route Cle Stl,0.0
2813,Route Clt Oma,0.0
2814,Route Clt Lex,0.0
2815,Route Clt Gnv,0.0
2816,Route Clt Gpt,0.0
2817,Route Clt Gso,0.0
2818,Route Clt Gsp,0.0
2819,Route Clt Hhh,0.0
2820,Route Clt Hpn,0.0
2821,Route Clt Hsv,0.0
2822,Route Clt Iad,0.0
2823,Route Clt Ilm,0.0
2824,Route Clt Ind,0.0
2825,Route Clt Jan,0.0
2826,Route Clt Las,0.0
2827,Route Clt Lax,0.0
2828,Route Clt Lft,0.0
2829,Route Cle Tpa,0.0
2830,Route Clt Lit,0.0
2831,Route Clt Lyh,0.0
2832,Route Clt Mci,0.0
2833,Route Clt Mdt,0.0
2834,Route Clt Mdw,0.0
2835,Route Clt Mem,0.0
2836,Route Clt Mht,0.0
2837,Route Clt Mia,0.0
2838,Route Clt Mlb,0.0
2839,Route Clt Msp,0.0
2840,Route Clt Myr,0.0
2841,Route Clt Oaj,0.0
2842,Route Clt Okc,0.0
2843,Route Clt Fwa,0.0
2844,Route Clt Fay,0.0
2845,Route Clt Eyw,0.0
2846,Route Clt Ewr,0.0
2847,Route Cll Dfw,0.0
2848,Route Clt Abe,0.0
2849,Route Clt Ags,0.0
2850,Route Clt Alb,0.0
2851,Route Clt Avp,0.0
2852,Route Clt Bdl,0.0
2853,Route Clt Bhm,0.0
2854,Route Clt Bna,0.0
2855,Route Clt Bos,0.0
2856,Route Clt Btr,0.0
2857,Route Clt Btv,0.0
2858,Route Clt Cae,0.0
2859,Route Clt Cak,0.0
2860,Route Clt Cha,0.0
2861,Route Clt Cho,0.0
2862,Route Clt Chs,0.0
2863,Route Clt Cmh,0.0
2864,Route Clt Crw,0.0
2865,Route Clt Cvg,0.0
2866,Route Clt Dab,0.0
2867,Route Clt Dal,0.0
2868,Route Clt Day,0.0
2869,Route Clt Dfw,0.0
2870,Route Clt Dsm,0.0
2871,Route Clt Dtw,0.0
2872,Route Clt Ecp,0.0
2873,Route Clt Ewn,0.0
2874,Route Dal Las,0.0
2875,Route Dal Lbb,0.0
2876,Route Dal Lga,0.0
2877,Route Den Lbl,0.0
2878,Route Den Hys,0.0
2879,Route Den Iad,0.0
2880,Route Den Iah,0.0
2881,Route Den Ida,0.0
2882,Route Den Ind,0.0
2883,Route Den Jac,0.0
2884,Route Den Jax,0.0
2885,Route Den Jms,0.0
2886,Route Den Koa,0.0
2887,Route Den Lar,0.0
2888,Route Den Lax,0.0
2889,Route Den Lbb,0.0
2890,Route Den Lbf,0.0
2891,Route Den Lgb,0.0
2892,Route Den Orf,0.0
2893,Route Den Lih,0.0
2894,Route Den Maf,0.0
2895,Route Den Mco,0.0
2896,Route Den Mdw,0.0
2897,Route Den Mem,0.0
2898,Route Den Mli,0.0
2899,Route Den Mot,0.0
2900,Route Den Msn,0.0
2901,Route Den Msp,0.0
2902,Route Den Msy,0.0
2903,Route Den Oak,0.0
2904,Route Den Ogg,0.0
2905,Route Den Okc,0.0
2906,Route Den Hsv,0.0
2907,Route Den Hou,0.0
2908,Route Den Hnl,0.0
2909,Route Den Hln,0.0
2910,Route Den Chs,0.0
2911,Route Den Cid,0.0
2912,Route Den Cle,0.0
2913,Route Den Cmh,0.0
2914,Route Den Cny,0.0
2915,Route Den Cod,0.0
2916,Route Den Cos,0.0
2917,Route Den Cpr,0.0
2918,Route Den Cvg,0.0
2919,Route Den Cys,0.0
2920,Route Den Ddc,0.0
2921,Route Den Dik,0.0
2922,Route Den Dsm,0.0
2923,Route Den Dtw,0.0
2924,Route Den Ear,0.0
2925,Route Den Ege,0.0
2926,Route Den Elp,0.0
2927,Route Den Eug,0.0
2928,Route Den Ewr,0.0
2929,Route Den Far,0.0
2930,Route Den Fca,0.0
2931,Route Den Gcc,0.0
2932,Route Den Geg,0.0
2933,Route Den Gjt,0.0
2934,Route Den Gsp,0.0
2935,Route Den Gtf,0.0
2936,Route Den Guc,0.0
2937,Route Den Ont,0.0
2938,Route Den Pdx,0.0
2939,Route Dal Lgb,0.0
2940,Route Dfw Buf,0.0
2941,Route Dfw Ags,0.0
2942,Route Dfw Anc,0.0
2943,Route Dfw Aus,0.0
2944,Route Dfw Avl,0.0
2945,Route Dfw Bdl,0.0
2946,Route Dfw Bfl,0.0
2947,Route Dfw Bil,0.0
2948,Route Dfw Bis,0.0
2949,Route Dfw Bmi,0.0
2950,Route Dfw Bna,0.0
2951,Route Dfw Bos,0.0
2952,Route Dfw Bpt,0.0
2953,Route Dfw Bro,0.0
2954,Route Dfw Bwi,0.0
2955,Route Den Phl,0.0
2956,Route Dfw Bzn,0.0
2957,Route Dfw Cae,0.0
2958,Route Dfw Cha,0.0
2959,Route Dfw Chs,0.0
2960,Route Dfw Cid,0.0
2961,Route Dfw Cle,0.0
2962,Route Dfw Cll,0.0
2963,Route Dfw Clt,0.0
2964,Route Dfw Cmh,0.0
2965,Route Dfw Cmi,0.0
2966,Route Dfw Cos,0.0
2967,Route Dfw Cou,0.0
2968,Route Dfw Crp,0.0
2969,Route Dfw Aex,0.0
2970,Route Dfw Act,0.0
2971,Route Dfw Abq,0.0
2972,Route Den Xwa,0.0
2973,Route Den Pit,0.0
2974,Route Den Pns,0.0
2975,Route Den Psp,0.0
2976,Route Den Pub,0.0
2977,Route Den Rap,0.0
2978,Route Den Rdm,0.0
2979,Route Den Rdu,0.0
2980,Route Den Ric,0.0
2981,Route Den Riw,0.0
2982,Route Den Rks,0.0
2983,Route Den Rno,0.0
2984,Route Den Saf,0.0
2985,Route Den San,0.0
2986,Route Den Sba,0.0
2987,Route Den Sdf,0.0
2988,Route Den Sfo,0.0
2989,Route Den Sgf,0.0
2990,Route Den Sgu,0.0
2991,Route Den Shr,0.0
2992,Route Den Slc,0.0
2993,Route Den Sln,0.0
2994,Route Den Stl,0.0
2995,Route Den Sun,0.0
2996,Route Den Tpa,0.0
2997,Route Den Tus,0.0
2998,Route Den Vel,0.0
2999,Route Den Xna,0.0
3000,Route Den Bzn,0.0
3001,Route Den Bur,0.0
3002,Route Den Buf,0.0
3003,Route Dca Buf,0.0
3004,Route Day Msp,0.0
3005,Route Day Ord,0.0
3006,Route Day Phl,0.0
3007,Route Dbq Ord,0.0
3008,Route Dca Ack,0.0
3009,Route Dca Ags,0.0
3010,Route Dca Alb,0.0
3011,Route Dca Aus,0.0
3012,Route Dca Avl,0.0
3013,Route Dca Bdl,0.0
3014,Route Dca Bgr,0.0
3015,Route Dca Bhm,0.0
3016,Route Dca Bos,0.0
3017,Route Dca Cae,0.0
3018,Route Den Boi,0.0
3019,Route Dca Cak,0.0
3020,Route Dca Cha,0.0
3021,Route Dca Chs,0.0
3022,Route Dca Cle,0.0
3023,Route Dca Clt,0.0
3024,Route Dca Cmh,0.0
3025,Route Dca Crw,0.0
3026,Route Dca Cvg,0.0
3027,Route Dca Day,0.0
3028,Route Dca Dsm,0.0
3029,Route Dca Ewr,0.0
3030,Route Dca Eyw,0.0
3031,Route Dca Grr,0.0
3032,Route Day Lga,0.0
3033,Route Day Dtw,0.0
3034,Route Day Dfw,0.0
3035,Route Day Dca,0.0
3036,Route Dal Lit,0.0
3037,Route Dal Maf,0.0
3038,Route Dal Mco,0.0
3039,Route Dal Mdw,0.0
3040,Route Dal Mem,0.0
3041,Route Dal Mke,0.0
3042,Route Dal Msy,0.0
3043,Route Dal Oak,0.0
3044,Route Dal Oma,0.0
3045,Route Dal Ont,0.0
3046,Route Dal Ord,0.0
3047,Route Dal Pdx,0.0
3048,Route Dal Phx,0.0
3049,Route Dal Pit,0.0
3050,Route Dal Pns,0.0
3051,Route Dal Rdu,0.0
3052,Route Dal San,0.0
3053,Route Dal Sat,0.0
3054,Route Dal Sea,0.0
3055,Route Dal Sfo,0.0
3056,Route Dal Sjc,0.0
3057,Route Dal Slc,0.0
3058,Route Dal Sna,0.0
3059,Route Dal Stl,0.0
3060,Route Dal Tul,0.0
3061,Route Dal Vps,0.0
3062,Route Day Atl,0.0
3063,Route Dca Gso,0.0
3064,Route Dca Gsp,0.0
3065,Route Dca Hou,0.0
3066,Route Dca Pwm,0.0
3067,Route Dca Roc,0.0
3068,Route Dca Rsw,0.0
3069,Route Dca Sav,0.0
3070,Route Dca Sdf,0.0
3071,Route Dca Sea,0.0
3072,Route Dca Sfo,0.0
3073,Route Dca Sju,0.0
3074,Route Dca Slc,0.0
3075,Route Dca Srq,0.0
3076,Route Dca Syr,0.0
3077,Route Dca Tlh,0.0
3078,Route Dca Tpa,0.0
3079,Route Dca Tys,0.0
3080,Route Dca Vps,0.0
3081,Route Dca Xna,0.0
3082,Route Ddc Den,0.0
3083,Route Dec Ord,0.0
3084,Route Den Acv,0.0
